Unnamed: 0,No,CVE,ENTIDAD,INSTITUCION,PROGRAMA,area_general,subcampo,CVE_AREA_CONOCIMIENTO,DESC_AREA_CONOCIMIENTO,ID_CAMPO,CVE_CAMPO,DESC_CAMPO,similitud
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1895,1896,2905,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,62.745098039215684
1896,1897,6387,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN GEOCIENCIAS,Otros,,2,Biología y Química,146,22,CIENCIAS BIOMÉDICAS,55.81395348837209
1897,1898,2344,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN HUMANIDADES,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,43.90243902439024
1897,1898,2344,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN HUMANIDADES,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,43.90243902439024
1897,1898,2344,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN HUMANIDADES,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,43.90243902439024
1897,1898,2344,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN HUMANIDADES,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,43.90243902439024
1897,1898,2344,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN HUMANIDADES,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,43.90243902439024
1897,1898,2344,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN HUMANIDADES,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,43.90243902439024
1898,1899,5557,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN INNOVACIÓN EDUCATIVA,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,52.0
1898,1899,5557,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN INNOVACIÓN EDUCATIVA,Otros,,6,Ciencias Sociales,190,55,FORMACIÓN DOCENTE,52.0
1899,1900,3432,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN NANOTECNOLOGÍA,Otros,,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",202,62,BIOTECNOLOGÍA AGRÍCOLA,61.224489795918366
1899,1900,3432,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN NANOTECNOLOGÍA,Otros,,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",202,62,BIOTECNOLOGÍA AGRÍCOLA,61.224489795918366
1899,1900,3432,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN NANOTECNOLOGÍA,Otros,,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",202,62,BIOTECNOLOGÍA AGRÍCOLA,61.224489795918366
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1900,1901,5393,SONORA,UNIVERSIDAD DE SONORA,DOCTORADO EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,63.1578947368421
1901,1902,7185,SONORA,UNIVERSIDAD DE SONORA,ESPECIALIDAD EN ANÁLISIS CLÍNICOS,Salud,Clínic,9,Interdisciplinaria,227,34,A3 - ESPECIALIDAD MÉDICA,49.122807017543856
1902,1903,6195,SONORA,UNIVERSIDAD DE SONORA,ESPECIALIDAD EN GESTIÓN Y DOCENCIA EN ENFERMERÍA,Salud,Enfermería,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,55.42168674698795
1903,1904,411,SONORA,UNIVERSIDAD DE SONORA,ESPECIALIZACIÓN EN DESARROLLO SUSTENTABLE,Otros,,6,Ciencias Sociales,186,51,CIENCIAS DE LA EDUCACIÓN,43.07692307692308
1904,1905,6390,SONORA,UNIVERSIDAD DE SONORA,"MAESTRÍA EN ADUANAS, LOGÍSTICA Y NEGOCIOS INTERNACIONALES",Otros,,6,Ciencias Sociales,195,59,ADMINISTRACIÓN Y NEGOCIOS,51.21951219512195
1905,1906,408,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN BIOCIENCIAS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,71.7948717948718
1905,1906,408,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN BIOCIENCIAS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,71.7948717948718
1905,1906,408,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN BIOCIENCIAS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,71.7948717948718
1905,1906,408,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN BIOCIENCIAS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,71.7948717948718
1905,1906,408,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN BIOCIENCIAS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,71.7948717948718
1905,1906,408,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN BIOCIENCIAS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,71.7948717948718
1905,1906,408,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN BIOCIENCIAS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,71.7948717948718
1906,1907,6388,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA DE DATOS,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,68.18181818181819
1907,1908,1710,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA DE MATERIALES,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,64.70588235294117
1907,1908,1710,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA DE MATERIALES,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,64.70588235294117
1907,1908,1710,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA DE MATERIALES,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,64.70588235294117
1907,1908,1710,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA DE MATERIALES,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,64.70588235294117
1908,1909,1937,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,Ingeniería y Tecnología,Tecnolog,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,58.22784810126582
1908,1909,1937,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,Ingeniería y Tecnología,Tecnolog,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,58.22784810126582
1908,1909,1937,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,Ingeniería y Tecnología,Tecnolog,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,58.22784810126582
1908,1909,1937,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,Ingeniería y Tecnología,Tecnolog,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,58.22784810126582
1909,1910,1029,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS CON ESPECIALIDAD EN MATEMÁTICA EDUCATIVA,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,54.16666666666667
1910,1911,2010,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS DE LA INGENIERÍA: INGENIERÍA QUÍMICA,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,54.347826086956516
1911,1912,6463,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS DE LA SALUD,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,66.66666666666667
1911,1912,6463,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS DE LA SALUD,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,66.66666666666667
1911,1912,6463,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS DE LA SALUD,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,66.66666666666667
1911,1912,6463,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS DE LA SALUD,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,66.66666666666667
1911,1912,6463,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS DE LA SALUD,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,66.66666666666667
1911,1912,6463,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS DE LA SALUD,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,66.66666666666667
1912,1913,5019,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS EN ELECTRÓNICA,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,59.25925925925925
1913,1914,226,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,62.745098039215684
1913,1914,226,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,62.745098039215684
1913,1914,226,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,62.745098039215684
1913,1914,226,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,62.745098039215684
1913,1914,226,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,62.745098039215684
1913,1914,226,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,62.745098039215684
1913,1914,226,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS MATEMÁTICAS,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,62.745098039215684
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1914,1915,2903,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS SOCIALES,Ciencias Naturales,Ciencias,2,Biología y Química,144,20,CIENCIAS DE LA VIDA,62.5
1915,1916,1780,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS: FÍSICA,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,63.829787234042556
1915,1916,1780,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS: FÍSICA,Ciencias Naturales,Ciencias,6,Ciencias Sociales,187,52,CIENCIAS ECONÓMICAS,63.829787234042556
1916,1917,1960,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN CIENCIAS-GEOLOGÍA,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,143,17,CIENCIAS DEL MAR,62.22222222222222
1917,1918,6397,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN DESARROLLO SOCIAL,Ciencias Sociales,Social,9,Interdisciplinaria,209,10,A1 - ASTROFÍSICA,44.44444444444444
1918,1919,7167,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN ENFERMERÍA DE PRÁCTICA AVANZADA,Salud,Enfermería,9,Interdisciplinaria,225,32,A3 - ENFERMERÍA,41.379310344827594
1918,1919,7167,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN ENFERMERÍA DE PRÁCTICA AVANZADA,Salud,Enfermería,9,Interdisciplinaria,225,32,A3 - ENFERMERÍA,41.379310344827594
1919,1920,6398,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN ENSEÑANZA DE LA HISTORIA,Humanidades,Historia,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,47.887323943661976
1919,1920,6398,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN ENSEÑANZA DE LA HISTORIA,Humanidades,Historia,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,47.887323943661976
1920,1921,6389,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INGENIERÍA EN INTERNET DE LAS COSAS E INTELIGENCIA ARTIFICIAL,Ingeniería y Tecnología,Ingenier,5,Humanidades,172,41,CIENCIAS DE LAS ARTES Y LAS LETRAS,42.990654205607484
1921,1922,6140,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INGENIERÍA URBANA,Ingeniería y Tecnología,Ingenier,8,Ingenierías y Desarrollo Tecnológico,206,71,INGENIERÍA,51.28205128205128
1922,1923,867,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INGENIERÍA: INGENIERÍA EN SISTEMAS Y TECNOLOGÍA,Ingeniería y Tecnología,Ingenier,9,Interdisciplinaria,211,12,A1 - CIENCIAS DE LA TIERRA Y DEL ESPACIO,44.44444444444444
1923,1924,225,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INNOVACIÓN EDUCATIVA,Otros,,6,Ciencias Sociales,186,51,CIENCIAS DE LA EDUCACIÓN,50.0
1923,1924,225,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INNOVACIÓN EDUCATIVA,Otros,,6,Ciencias Sociales,186,51,CIENCIAS DE LA EDUCACIÓN,50.0
1923,1924,225,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INNOVACIÓN EDUCATIVA,Otros,,6,Ciencias Sociales,186,51,CIENCIAS DE LA EDUCACIÓN,50.0
1923,1924,225,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INNOVACIÓN EDUCATIVA,Otros,,6,Ciencias Sociales,186,51,CIENCIAS DE LA EDUCACIÓN,50.0
1924,1925,2952,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN INTEGRACIÓN ECONÓMICA,Otros,,3,Medicina y Ciencias de la Salud,153,33,INGENIERÍA BIOMÉDICA,52.83018867924528
1925,1926,389,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN LINGÜÍSTICA,Humanidades,Lingüística,5,Humanidades,176,45,LINGÜÍSTICA,64.70588235294117
1925,1926,389,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN LINGÜÍSTICA,Humanidades,Lingüística,5,Humanidades,176,45,LINGÜÍSTICA,64.70588235294117
1926,1927,380,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
1926,1927,380,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
1926,1927,380,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
1926,1927,380,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN LITERATURA HISPANOAMERICANA,Humanidades,Literatura,9,Interdisciplinaria,240,49,A5 - LENGUA Y LITERATURA,53.968253968253975
1927,1928,6391,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN MARKETING Y MERCADOS DE CONSUMO,Otros,,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,53.84615384615385
1928,1929,3433,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN NANOTECNOLOGÍA,Otros,,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",202,62,BIOTECNOLOGÍA AGRÍCOLA,66.66666666666667
1928,1929,3433,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN NANOTECNOLOGÍA,Otros,,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",202,62,BIOTECNOLOGÍA AGRÍCOLA,66.66666666666667
1929,1930,5394,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,70.27027027027026
1929,1930,5394,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,70.27027027027026
1929,1930,5394,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,70.27027027027026
1929,1930,5394,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,70.27027027027026
1929,1930,5394,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,70.27027027027026
1929,1930,5394,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,70.27027027027026
1929,1930,5394,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN PSICOLOGÍA,Ciencias Sociales,Psicología,9,Interdisciplinaria,231,48,A4 - PSICOLOGÍA,70.27027027027026
1930,1931,7168,SONORA,UNIVERSIDAD DE SONORA,"MAESTRÍA EN SISTEMAS DE PRODUCCIÓN AGROPECUARIA CON OPCIÓN EN SISTEMAS DE 
PRODUCCIÓN AGRÍCOLA SUSTENTABLE",Ingeniería y Tecnología,Sistemas,9,Interdisciplinaria,255,500,A6 - MEDIOS DE COMUNICACIÓN Y COMUNICACIONES,36.241610738255034
1931,1932,7169,SONORA,UNIVERSIDAD DE SONORA,"MAESTRÍA EN SISTEMAS DE PRODUCCIÓN AGROPECUARIA CON OPCIÓN EN SISTEMAS DE 
PRODUCCIÓN PECUARIA SUSTENTABLE",Ingeniería y Tecnología,Sistemas,9,Interdisciplinaria,211,12,A1 - CIENCIAS DE LA TIERRA Y DEL ESPACIO,35.862068965517246
1932,1933,3634,SONORA,UNIVERSIDAD DE SONORA,MAESTRÍA EN SUSTENTABILIDAD,Otros,,8,Ingenierías y Desarrollo Tecnológico,205,70,CIENCIAS TECNOLÓGICAS,45.833333333333336
1933,1934,738,SONORA,UNIVERSIDAD DE SONORA,PROGRAMA DE MAESTRÍA EN CIENCIAS DE LA SALUD,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,63.29113924050633
1934,1935,6672,OAXACA,UNIVERSIDAD DEL ISTMO,MAESTRÍA EN CIENCIAS EN ENERGÍA SOLAR,Ciencias Naturales,Ciencias,1,Físico-Matemáticas y Ciencias de la Tierra,138,12,CIENCIAS DE LA TIERRA Y DEL ESPACIO,58.33333333333333
1935,1936,5594,OAXACA,UNIVERSIDAD DEL MAR,DOCTORADO EN PRODUCCIÓN Y SANIDAD ANIMAL,Otros,,7,"Ciencias de Agricultura, Agropecuarias, Forestales y de Ecosistemas",203,64,SALUD Y PRODUCCIÓN ANIMAL,70.76923076923076
1936,1937,1853,OAXACA,UNIVERSIDAD DEL MAR,MAESTRÍA EN CIENCIAS AMBIENTALES,Ciencias Naturales,Ciencias,2,Biología y Química,149,25,CIENCIAS AMBIENTALES,76.92307692307692
